date,accursed_share,structural_cost,total_entropy,bataille_ratio,D_scalar,neff
2019-08-08,0.0014211687658765117,0.000470926808565521,0.0018920955744420327,3.017811766597707,0.0003466198977548629,13195.5
2019-08-22,0.0008839477454705887,0.0004554243109254324,0.0013393720563960212,1.940931852279037,0.0003389695193618536,13220.4375
2019-09-05,0.000388196768598643,0.0004470506626784316,0.0008352474312770746,0.8683505342275349,0.00033491256181150675,13214.095703125
2019-09-19,0.00015301794096053876,0.0004485224530419573,0.000601540394002496,0.3411599704914384,0.00033539714058861136,13169.8076171875
2019-10-03,0.0002513064700938447,0.00046147022243332085,0.0007127766925271655,0.5445777504579542,0.0003408004413358867,13076.333984375
2019-10-17,0.0006467822207397001,0.0004853600617373565,0.0011321422824770565,1.3325820117261584,0.0003509452217258513,12925.939453125
2019-10-31,0.0011578913936001298,0.0005195200826063759,0.0016774114762065058,2.228770762650866,0.0003652277518995106,12721.265625
2019-11-14,0.0016250451667347658,0.0005627843522965149,0.0021878295190312807,2.8875089923034625,0.0003828509070444852,12472.267578125
2019-11-28,0.0021217605788245216,0.0006140061631337656,0.002735766741958287,3.455600872856701,0.0004030709678772837,12185.6181640625
2019-12-12,0.002441721586082973,0.0006721892679417414,0.0031139108540247143,3.6324906381063093,0.0004253768711350858,11853.70703125
2019-12-26,0.0025793589913779653,0.0007377227440149327,0.003317081735392898,3.496379449686331,0.0004495771136134863,11454.1396484375
2020-01-09,0.002741329470945685,0.0008112269135272069,0.003552556384472892,3.3792383947206246,0.00047565950080752373,10964.32421875
2020-01-23,0.0025768940807163864,0.0008940945586656274,0.003470988639382014,2.8821266917780464,0.0005034810164943337,10385.2333984375
2020-02-06,0.0029213264166072766,0.00098587957631974,0.003907205992927017,2.9631672979734227,0.0005324199446476996,9755.087890625
2020-02-20,0.0034239905717259036,0.0010828306917192263,0.00450682126344513,3.1620735186977678,0.000561272434424609,9138.345703125
2020-03-05,0.003579638144146152,0.001179838156223267,0.004759476300369419,3.034007522018135,0.0005885636783204973,8595.099609375
2020-03-19,0.0034049587187503024,0.0012720080744039785,0.004676966793154281,2.6768371361652252,0.000613131036516279,8154.37841796875
2020-04-02,0.002726474673221305,0.001355315806997355,0.00408179048021866,2.0116894217390944,0.0006346863810904324,7800.98828125
2020-04-16,0.0018108633834816854,0.0014273118673021933,0.0032381752507838787,1.2687229035881025,0.0006538077723234892,7485.2060546875
2020-04-30,0.0010937264256841552,0.0014890997824255957,0.0025828262081097507,0.7344882895985348,0.0006709245499223471,7160.392578125
2020-05-14,0.0013564074418611156,0.0015358661764356646,0.00289227361829678,0.8831546487295593,0.00068477145396173,6830.67919921875
2020-05-28,0.0020433291334771317,0.0015566310385406962,0.003599960172017828,1.3126610941322316,0.0006921623717062175,6553.56298828125
2020-06-11,0.002286760969554451,0.0015434674295292806,0.003830228399083732,1.4815737460002523,0.0006898262072354555,6393.27880859375
2020-06-25,0.0019246132196031357,0.0014950608009789855,0.0034196740205821212,1.2873142614744815,0.0006766067817807198,6381.4326171875
2020-07-09,0.001251028769428876,0.0014189360751384879,0.002669964844567364,0.8816666960420372,0.0006540476460941136,6512.43017578125
2020-07-23,0.0012178274178093161,0.0013272363843135594,0.0025450638021228753,0.9175662605742569,0.0006254009203985333,6755.986328125
2020-08-06,0.0022482016048717625,0.0012324495021268623,0.0034806511069986248,1.8241732570581362,0.0005942339776083827,7068.7685546875
2020-08-20,0.0035808092765113966,0.0011424225719567933,0.004723231848468189,3.1343996967234764,0.0005633375258184969,7406.271484375
2020-09-03,0.005178063458149659,0.0010607770000301883,0.006238840458179847,4.881386917197117,0.0005342753720469773,7734.72802734375
2020-09-17,0.00583503920520116,0.0009866763845722407,0.006821715589773401,5.913832240291868,0.0005074925720691681,8039.95166015625
2020-10-01,0.005308429155200052,0.0009193841945383067,0.006227813349738359,5.7738958417446336,0.00048285885713994503,8324.9892578125
2020-10-15,0.004722306462397728,0.000857841667522702,0.0055801481299204295,5.504868894452328,0.0004602381377480924,8600.0537109375
2020-10-29,0.0031104047497886277,0.0008005022675313057,0.003910907017319934,3.8855659595122773,0.00043975221342407167,8872.8388671875
2020-11-12,0.00222891157659617,0.0007499134583852846,0.002978825034981455,2.9722246673276143,0.00042179887532256544,9144.5048828125
2020-11-26,0.0013308891749588046,0.0007073226245482247,0.0020382117995070294,1.8815869033599324,0.00040682213148102164,9411.1298828125
2020-12-10,0.0008312508252649242,0.0006735114589240346,0.0015047622841889588,1.2342042452736597,0.00039509404450654984,9665.8046875
2020-12-24,0.0004843903625970843,0.0006480473597488813,0.0011324377223459656,0.7474612473364,0.000386600848287344,9899.3369140625
2021-01-07,0.00032197963424971396,0.0006304274148236819,0.0009524070490733959,0.5107322042245653,0.0003810574999079108,10100.583984375
2021-01-21,0.0002600624115972324,0.0006194177958363727,0.0008794802074336052,0.4198496900805256,0.0003779820690397173,10262.2734375
2021-02-04,0.00030127709514589607,0.000612508880663582,0.000913785975809478,0.4918737596622624,0.0003767930902540684,10388.4345703125
2021-02-18,0.000399585562277332,0.000609189836706308,0.00100877539898364,0.6559293550345912,0.0003769841277971864,10496.548828125
2021-03-04,0.0005831264726404611,0.0006087993999340484,0.0011919258725745095,0.9578300782172644,0.0003783028805628419,10608.6201171875
2021-03-18,0.0008449085130841831,0.0006109207244639144,0.0014558292375480976,1.383008205401402,0.0003807910834439099,10739.00390625
2021-04-01,0.0012541666100623983,0.0006179875400812268,0.001872154150143625,2.0294363976236705,0.000384737562853843,10888.75390625
2021-04-15,0.0016328745131169162,0.0006306656734183041,0.00226354018653522,2.5891281593838347,0.0003904536715708673,11048.939453125
2021-04-29,0.002051421576545228,0.0006501585433494211,0.002701580119894649,3.1552631000595843,0.00039809709414839745,11208.1650390625
2021-05-13,0.00195833478182288,0.0006758257962827107,0.0026341605781055903,2.897691243550205,0.00040761695709079504,11356.7548828125
2021-05-27,0.0017411091977352108,0.0007075430383426831,0.002448652236077894,2.4607816871964947,0.0004188252496533096,11487.0205078125
2021-06-10,0.0014733248249510858,0.0007448499623859926,0.002218174787337078,1.9780153071767972,0.0004314220859669149,11594.44921875
2021-06-24,0.0011984613840637804,0.0007866755568186341,0.0019851369408824147,1.5234504508636173,0.00044494910980574787,11681.11328125
2021-07-08,0.0008260667174378158,0.0008296701573897252,0.001655736874827541,0.9956566600769242,0.00045864979620091617,11757.2626953125
2021-07-22,0.0005122589675393674,0.0008697667497800693,0.0013820257173194368,0.5889612459579232,0.0004713974194601178,11838.1865234375
2021-08-05,0.0004109755157571508,0.0009019552929021253,0.0013129308086592762,0.45564949108491815,0.0004818023880943656,11934.080078125
2021-08-19,0.0006252670414371566,0.0009231119634343258,0.0015483790048714825,0.6773468424959445,0.0004885664093308151,12040.060546875
2021-09-02,0.001027189776787981,0.000929221195447931,0.001956410972235912,1.1054307319687762,0.000490885111503303,12134.6865234375
2021-09-16,0.0016535694883338275,0.000920505401311352,0.0025740748896451796,1.7963711091114094,0.0004886803217232227,12193.0771484375
2021-09-30,0.002123742438033034,0.0008983714030532917,0.0030221138410863255,2.3639913229828404,0.00048258263268508017,12205.4951171875
2021-10-14,0.0023588243113583703,0.0008661495945193097,0.00322497390587768,2.7233448516857766,0.00047375145368278027,12183.4619140625
2021-10-28,0.0025953637877019257,0.000829825561392535,0.0034251893490944607,3.1276012642783684,0.0004636222729459405,12148.515625
2021-11-11,0.002114378922771434,0.000793701381377747,0.002908080304149181,2.6639473056056144,0.0004536074702627957,12116.8017578125
2021-11-25,0.001575404573569696,0.0007616159565750126,0.0023370205301447085,2.068502311590292,0.0004447575192898512,12093.9853515625
2021-12-09,0.0010547987530025952,0.0007356784823027506,0.001790477235305346,1.4337766225312216,0.0004376685246825218,12078.701171875
2021-12-23,0.0006217941540454977,0.0007163892479421338,0.0013381834019876315,0.8679556107745517,0.00043262241524644196,12066.53125
